lat,lon,index_right,featurecla,scalerank,min_zoom
-8.508259617858215,115.15060008062912,9,Land,5.0,0.5
-8.508259511829948,115.15968253176035,9,Land,5.0,0.5
-8.508259405801684,115.16876498288909,9,Land,5.0,0.5
-8.508259299773421,115.17784743401532,9,Land,5.0,0.5
-8.508259193745157,115.18692988513904,9,Land,5.0,0.5
-8.508259087716898,115.1960123362603,9,Land,5.0,0.5
-8.508258981688638,115.20509478737904,9,Land,5.0,0.5
-8.50825887566038,115.21417723849528,9,Land,5.0,0.5
-8.508258769632123,115.22325968960902,9,Land,5.0,0.5
-8.508258663603865,115.23234214072028,9,Land,5.0,0.5
-8.508258557575612,115.24142459182904,9,Land,5.0,0.5
-8.50825845154736,115.25050704293528,9,Land,5.0,0.5
-8.508258345519106,115.25958949403903,9,Land,5.0,0.5
-8.508258239490855,115.26867194514028,9,Land,5.0,0.5
-8.508258133462602,115.27775439623905,9,Land,5.0,0.5
-8.508258027434355,115.28683684733532,9,Land,5.0,0.5
-8.508257921406107,115.29591929842908,9,Land,5.0,0.5
-8.508257815377863,115.30500174952032,9,Land,5.0,0.5
-8.508257709349621,115.3140842006091,9,Land,5.0,0.5
-8.50825760332138,115.32316665169536,9,Land,5.0,0.5
-8.508257497293139,115.33224910277914,9,Land,5.0,0.5
-8.508257391264898,115.3413315538604,9,Land,5.0,0.5
-8.50825728523666,115.3504140049392,9,Land,5.0,0.5
-8.508257179208421,115.35949645601548,9,Land,5.0,0.5
-8.508257073180186,115.36857890708926,9,Land,5.0,0.5
-8.508256967151953,115.37766135816054,9,Land,5.0,0.5
-8.50825686112372,115.38674380922932,9,Land,5.0,0.5
-8.508256755095488,115.3958262602956,9,Land,5.0,0.5
-8.508256649067258,115.4049087113594,9,Land,5.0,0.5
-8.50825654303903,115.41399116242069,9,Land,5.0,0.5
-8.508256437010802,115.42307361347947,9,Land,5.0,0.5
-8.508256330982574,115.43215606453576,9,Land,5.0,0.5
-8.50825622495435,115.44123851558956,9,Land,5.0,0.5
-8.508256118926125,115.45032096664087,9,Land,5.0,0.5
-8.508256012897903,115.45940341768969,9,Land,5.0,0.5
-8.508255906869683,115.46848586873595,9,Land,5.0,0.5
-8.508255800841463,115.47756831977978,9,Land,5.0,0.5
-8.508255694813244,115.48665077082109,9,Land,5.0,0.5
-8.51609120992114,115.03706953355736,9,Land,5.0,0.5
-8.516091103793881,115.04615216927988,9,Land,5.0,0.5
-8.516090997666627,115.05523480499993,9,Land,5.0,0.5
-8.516090891539372,115.06431744071745,9,Land,5.0,0.5
-8.516090785412123,115.07340007643243,9,Land,5.0,0.5
-8.516090679284872,115.08248271214494,9,Land,5.0,0.5
-8.516090573157621,115.09156534785494,9,Land,5.0,0.5
-8.516090467030374,115.10064798356244,9,Land,5.0,0.5
-8.516090360903126,115.10973061926744,9,Land,5.0,0.5
-8.51609025477588,115.11881325496994,9,Land,5.0,0.5
-8.516090148648637,115.12789589066992,9,Land,5.0,0.5
-8.516090042521391,115.13697852636744,9,Land,5.0,0.5
-8.516089936394149,115.14606116206242,9,Land,5.0,0.5
-8.51608983026691,115.1551437977549,9,Land,5.0,0.5
-8.51608972413967,115.16422643344488,9,Land,5.0,0.5
-8.516089618012431,115.17330906913236,9,Land,5.0,0.5
-8.516089511885193,115.18239170481732,9,Land,5.0,0.5
-8.516089405757958,115.1914743404998,9,Land,5.0,0.5
-8.516089299630726,115.20055697617978,9,Land,5.0,0.5
-8.516089193503495,115.20963961185726,9,Land,5.0,0.5
-8.516089087376265,115.21872224753224,9,Land,5.0,0.5
-8.516088981249034,115.2278048832047,9,Land,5.0,0.5
-8.516088875121806,115.23688751887468,9,Land,5.0,0.5
-8.51608876899458,115.24597015454212,9,Land,5.0,0.5
-8.516088662867354,115.25505279020707,9,Land,5.0,0.5
-8.516088556740131,115.26413542586953,9,Land,5.0,0.5
-8.516088450612905,115.27321806152948,9,Land,5.0,0.5
-8.516088344485683,115.28230069718693,9,Land,5.0,0.5
-8.51608823835846,115.29138333284187,9,Land,5.0,0.5
-8.51608813223124,115.30046596849432,9,Land,5.0,0.5
-8.516088026104022,115.30954860414428,9,Land,5.0,0.5
-8.516087919976805,115.31863123979171,9,Land,5.0,0.5
-8.51608781384959,115.32771387543664,9,Land,5.0,0.5
-8.516087707722376,115.33679651107909,9,Land,5.0,0.5
-8.516087601595164,115.345879146719,9,Land,5.0,0.5
-8.516087495467954,115.35496178235644,9,Land,5.0,0.5
-8.516087389340745,115.36404441799137,9,Land,5.0,0.5
-8.516087283213535,115.37312705362378,9,Land,5.0,0.5
-8.516087177086328,115.3822096892537,9,Land,5.0,0.5
-8.516087070959124,115.39129232488112,9,Land,5.0,0.5
-8.516086964831919,115.40037496050604,9,Land,5.0,0.5
-8.516086858704716,115.40945759612843,9,Land,5.0,0.5
-8.516086752577513,115.41854023174837,9,Land,5.0,0.5
-8.516086646450312,115.42762286736576,9,Land,5.0,0.5
-8.51608654032311,115.43670550298066,9,Land,5.0,0.5
-8.51608643419591,115.44578813859306,9,Land,5.0,0.5
-8.516086328068715,115.45487077420296,9,Land,5.0,0.5
-8.51608622194152,115.46395340981036,9,Land,5.0,0.5
-8.516086115814327,115.47303604541526,9,Land,5.0,0.5
-8.516086009687132,115.48211868101764,9,Land,5.0,0.5
-8.523921526472009,115.04161112852684,9,Land,5.0,0.5
-8.523921420245774,115.0506939489867,9,Land,5.0,0.5
-8.52392131401954,115.05977676944406,9,Land,5.0,0.5
-8.52392120779331,115.0688595898989,9,Land,5.0,0.5
-8.52392110156708,115.07794241035124,9,Land,5.0,0.5
-8.523920995340852,115.08702523080107,9,Land,5.0,0.5
-8.523920889114624,115.0961080512484,9,Land,5.0,0.5
-8.523920782888396,115.10519087169322,9,Land,5.0,0.5
-8.52392067666217,115.11427369213554,9,Land,5.0,0.5
-8.523920570435946,115.12335651257534,9,Land,5.0,0.5
-8.523920464209723,115.13243933301264,9,Land,5.0,0.5
-8.523920357983503,115.14152215344744,9,Land,5.0,0.5
-8.523920251757282,115.15060497387972,9,Land,5.0,0.5
-8.52392014553106,115.15968779430948,9,Land,5.0,0.5
-8.523920039304842,115.16877061473676,9,Land,5.0,0.5
-8.523919933078625,115.17785343516152,9,Land,5.0,0.5
-8.523919826852412,115.18693625558376,9,Land,5.0,0.5
-8.523919720626196,115.19601907600352,9,Land,5.0,0.5
-8.523919614399984,115.20510189642076,9,Land,5.0,0.5
-8.523919508173773,115.21418471683548,9,Land,5.0,0.5
-8.523919401947563,115.22326753724772,9,Land,5.0,0.5
-8.523919295721354,115.23235035765742,9,Land,5.0,0.5
-8.523919189495148,115.24143317806464,9,Land,5.0,0.5
-8.523919083268943,115.25051599846934,9,Land,5.0,0.5
-8.523918977042737,115.25959881887154,9,Land,5.0,0.5
-8.523918870816534,115.26868163927122,9,Land,5.0,0.5
-8.523918764590332,115.2777644596684,9,Land,5.0,0.5
-8.523918658364133,115.28684728006309,9,Land,5.0,0.5
-8.523918552137935,115.29593010045524,9,Land,5.0,0.5
-8.523918445911736,115.3050129208449,9,Land,5.0,0.5
-8.52391833968554,115.31409574123204,9,Land,5.0,0.5
-8.523918233459346,115.3231785616167,9,Land,5.0,0.5
-8.52391812723315,115.33226138199883,9,Land,5.0,0.5
-8.523918021006958,115.34134420237848,9,Land,5.0,0.5
-8.523917914780768,115.35042702275558,9,Land,5.0,0.5
-8.523917808554575,115.3595098431302,9,Land,5.0,0.5
-8.523917702328387,115.3685926635023,9,Land,5.0,0.5
-8.523917596102201,115.3776754838719,9,Land,5.0,0.5
-8.523917489876016,115.386758304239,9,Land,5.0,0.5
-8.52391738364983,115.39584112460358,9,Land,5.0,0.5
-8.523917277423648,115.40492394496566,9,Land,5.0,0.5
-8.523917171197464,115.41400676532524,9,Land,5.0,0.5
-8.523917064971284,115.42308958568228,9,Land,5.0,0.5
-8.523916958745106,115.43217240603684,9,Land,5.0,0.5
-8.52391685251893,115.44125522638888,9,Land,5.0,0.5
-8.523916746292755,115.45033804673844,9,Land,5.0,0.5
-8.523916640066581,115.45942086708548,9,Land,5.0,0.5
-8.523916533840408,115.46850368743,9,Land,5.0,0.5
-8.523916427614235,115.47758650777202,9,Land,5.0,0.5
-8.523916321388063,115.48666932811152,9,Land,5.0,0.5
-8.531751839847313,115.03706981075142,9,Land,5.0,0.5
-8.531751733522096,115.04615281612467,9,Land,5.0,0.5
-8.531751627196881,115.05523582149544,9,Land,5.0,0.5
-8.531751520871667,115.06431882686368,9,Land,5.0,0.5
-8.531751414546454,115.0734018322294,9,Land,5.0,0.5
-8.531751308221242,115.0824848375926,9,Land,5.0,0.5
-8.53175120189603,115.09156784295332,9,Land,5.0,0.5
-8.53175109557082,115.1006508483115,9,Land,5.0,0.5
-8.531750989245612,115.10973385366718,9,Land,5.0,0.5
-8.531750882920406,115.11881685902034,9,Land,5.0,0.5
-8.5317507765952,115.127899864371,9,Land,5.0,0.5
-8.531750670269995,115.13698286971916,9,Land,5.0,0.5
-8.53175056394479,115.14606587506478,9,Land,5.0,0.5
-8.53175045761959,115.15514888040788,9,Land,5.0,0.5
-8.53175035129439,115.16423188574848,9,Land,5.0,0.5
-8.53175024496919,115.1733148910866,9,Land,5.0,0.5
-8.531750138643995,115.18239789642216,9,Land,5.0,0.5
-8.531750032318799,115.19148090175524,9,Land,5.0,0.5
-8.531749925993605,115.2005639070858,9,Land,5.0,0.5
-8.531749819668413,115.20964691241385,9,Land,5.0,0.5
-8.53174971334322,115.21872991773938,9,Land,5.0,0.5
-8.531749607018028,115.2278129230624,9,Land,5.0,0.5
-8.531749500692838,115.2368959283829,9,Land,5.0,0.5
-8.531749394367651,115.24597893370093,9,Land,5.0,0.5
-8.531749288042464,115.2550619390164,9,Land,5.0,0.5
-8.531749181717279,115.26414494432936,9,Land,5.0,0.5
-8.531749075392094,115.27322794963985,9,Land,5.0,0.5
-8.531748969066909,115.28231095494776,9,Land,5.0,0.5
-8.531748862741729,115.29139396025322,9,Land,5.0,0.5
-8.531748756416551,115.30047696555614,9,Land,5.0,0.5
-8.531748650091375,115.30955997085655,9,Land,5.0,0.5
-8.531748543766199,115.31864297615444,9,Land,5.0,0.5
-8.531748437441022,115.32772598144984,9,Land,5.0,0.5
-8.531748331115848,115.33680898674272,9,Land,5.0,0.5
-8.531748224790675,115.34589199203307,9,Land,5.0,0.5
-8.531748118465504,115.35497499732094,9,Land,5.0,0.5
-8.531748012140334,115.36405800260628,9,Land,5.0,0.5
-8.531747905815166,115.3731410078891,9,Land,5.0,0.5
-8.531747799489999,115.38222401316942,9,Land,5.0,0.5
-8.531747693164833,115.39130701844722,9,Land,5.0,0.5
-8.531747586839666,115.40039002372252,9,Land,5.0,0.5
-8.5317474805145,115.4094730289953,9,Land,5.0,0.5
-8.531747374189337,115.41855603426556,9,Land,5.0,0.5
-8.531747267864175,115.42763903953332,9,Land,5.0,0.5
-8.531747161539014,115.43672204479856,9,Land,5.0,0.5
-8.531747055213856,115.4458050500613,9,Land,5.0,0.5
-8.531746948888701,115.45488805532152,9,Land,5.0,0.5
-8.531746842563544,115.46397106057924,9,Land,5.0,0.5
-8.531746736238391,115.47305406583442,9,Land,5.0,0.5
-8.53174662991324,115.4821370710871,9,Land,5.0,0.5
-8.53958215004425,115.04161159107446,9,Land,5.0,0.5
-8.53958204362005,115.0506947815372,9,Land,5.0,0.5
-8.539581937195846,115.0597779719974,9,Land,5.0,0.5
-8.539581830771645,115.06886116245512,9,Land,5.0,0.5
-8.539581724347446,115.0779443529103,9,Land,5.0,0.5
-8.539581617923249,115.08702754336296,9,Land,5.0,0.5
-8.539581511499053,115.0961107338131,9,Land,5.0,0.5
-8.539581405074857,115.10519392426072,9,Land,5.0,0.5
-8.539581298650663,115.11427711470584,9,Land,5.0,0.5
-8.539581192226473,115.12336030514844,9,Land,5.0,0.5
-8.539581085802281,115.13244349558852,9,Land,5.0,0.5
-8.53958097937809,115.14152668602608,9,Land,5.0,0.5
-8.539580872953902,115.15060987646112,9,Land,5.0,0.5
-8.539580766529712,115.15969306689368,9,Land,5.0,0.5
-8.539580660105527,115.16877625732369,9,Land,5.0,0.5
-8.539580553681343,115.1778594477512,9,Land,5.0,0.5
-8.539580447257162,115.18694263817616,9,Land,5.0,0.5
-8.539580340832982,115.19602582859862,9,Land,5.0,0.5
-8.539580234408804,115.20510901901856,9,Land,5.0,0.5
-8.539580127984623,115.214192209436,9,Land,5.0,0.5
-8.539580021560443,115.2232753998509,9,Land,5.0,0.5
-8.539579915136267,115.2323585902633,9,Land,5.0,0.5
-8.539579808712093,115.24144178067318,9,Land,5.0,0.5
-8.539579702287918,115.25052497108057,9,Land,5.0,0.5
-8.539579595863744,115.2596081614854,9,Land,5.0,0.5
-8.539579489439571,115.26869135188772,9,Land,5.0,0.5
-8.5395793830154,115.27777454228752,9,Land,5.0,0.5
-8.539579276591233,115.28685773268482,9,Land,5.0,0.5
-8.539579170167068,115.2959409230796,9,Land,5.0,0.5
-8.5395790637429,115.30502411347186,9,Land,5.0,0.5
-8.539578957318737,115.3141073038616,9,Land,5.0,0.5
-8.539578850894575,115.32319049424883,9,Land,5.0,0.5
-8.539578744470413,115.33227368463356,9,Land,5.0,0.5
-8.539578638046251,115.34135687501576,9,Land,5.0,0.5
-8.539578531622093,115.35044006539545,9,Land,5.0,0.5
-8.539578425197934,115.3595232557726,9,Land,5.0,0.5
-8.539578318773776,115.36860644614724,9,Land,5.0,0.5
-8.53957821234962,115.37768963651936,9,Land,5.0,0.5
-8.539578105925468,115.38677282688896,9,Land,5.0,0.5
-8.539577999501315,115.39585601725604,9,Land,5.0,0.5
-8.539577893077164,115.40493920762064,9,Land,5.0,0.5
-8.539577786653012,115.41402239798268,9,Land,5.0,0.5
-8.539577680228865,115.42310558834224,9,Land,5.0,0.5
-8.539577573804719,115.43218877869928,9,Land,5.0,0.5
-8.539577467380575,115.4412719690538,9,Land,5.0,0.5
-8.53957736095643,115.45035515940576,9,Land,5.0,0.5
-8.539577254532285,115.45943834975525,9,Land,5.0,0.5
-8.539577148108144,115.4685215401022,9,Land,5.0,0.5
-8.539577041684003,115.47760473044664,9,Land,5.0,0.5
-8.539576935259864,115.48668792078855,9,Land,5.0,0.5
-8.547412457060009,115.03707008847368,9,Land,5.0,0.5
-8.547412350536815,115.04615346420196,9,Land,5.0,0.5
-8.547412244013625,115.05523683992772,9,Land,5.0,0.5
-8.547412137490431,115.06432021565098,9,Land,5.0,0.5
-8.547412030967239,115.0734035913717,9,Land,5.0,0.5
-8.547411924444052,115.0824869670899,9,Land,5.0,0.5
-8.547411817920867,115.09157034280558,9,Land,5.0,0.5
-8.547411711397682,115.10065371851874,9,Land,5.0,0.5
-8.5474116048745,115.1097370942294,9,Land,5.0,0.5
-8.547411498351318,115.1188204699375,9,Land,5.0,0.5
-8.547411391828136,115.1279038456431,9,Land,5.0,0.5
-8.547411285304957,115.13698722134616,9,Land,5.0,0.5
-8.547411178781779,115.14607059704672,9,Land,5.0,0.5
-8.547411072258603,115.15515397274476,9,Land,5.0,0.5
-8.547410965735425,115.16423734844028,9,Land,5.0,0.5
-8.547410859212249,115.17332072413323,9,Land,5.0,0.5
-8.547410752689078,115.18240409982371,9,Land,5.0,0.5
-8.547410646165906,115.19148747551166,9,Land,5.0,0.5
-8.547410539642735,115.20057085119709,9,Land,5.0,0.5
-8.547410433119566,115.20965422688,9,Land,5.0,0.5
-8.547410326596397,115.21873760256037,9,Land,5.0,0.5
-8.547410220073232,115.22782097823824,9,Land,5.0,0.5
-8.547410113550066,115.23690435391356,9,Land,5.0,0.5
-8.547410007026903,115.24598772958636,9,Land,5.0,0.5
-8.54740990050374,115.25507110525668,9,Land,5.0,0.5
-8.54740979398058,115.26415448092445,9,Land,5.0,0.5
-8.54740968745742,115.2732378565897,9,Land,5.0,0.5
-8.547409580934263,115.28232123225244,9,Land,5.0,0.5
-8.547409474411108,115.29140460791264,9,Land,5.0,0.5
-8.547409367887955,115.30048798357032,9,Land,5.0,0.5
-8.5474092613648,115.30957135922549,9,Land,5.0,0.5
-8.547409154841645,115.31865473487812,9,Land,5.0,0.5
-8.547409048318494,115.32773811052824,9,Land,5.0,0.5
-8.547408941795343,115.33682148617584,9,Land,5.0,0.5
-8.547408835272194,115.34590486182093,9,Land,5.0,0.5
-8.547408728749046,115.35498823746347,9,Land,5.0,0.5
-8.5474086222259,115.36407161310352,9,Land,5.0,0.5
-8.547408515702754,115.37315498874104,9,Land,5.0,0.5
-8.547408409179612,115.38223836437602,9,Land,5.0,0.5
-8.547408302656473,115.3913217400085,9,Land,5.0,0.5
-8.547408196133333,115.40040511563843,9,Land,5.0,0.5
-8.547408089610194,115.40948849126588,9,Land,5.0,0.5
-8.547407983087053,115.4185718668908,9,Land,5.0,0.5
-8.547407876563918,115.42765524251315,9,Land,5.0,0.5
-8.547407770040783,115.43673861813303,9,Land,5.0,0.5
-8.54740766351765,115.44582199375036,9,Land,5.0,0.5
-8.547407556994514,115.4549053693652,9,Land,5.0,0.5
-8.547407450471383,115.46398874497748,9,Land,5.0,0.5
-8.547407343948251,115.47307212058726,9,Land,5.0,0.5
-8.547407237425123,115.48215549619452,9,Land,5.0,0.5
-8.55524276089178,115.04161205450252,9,Land,5.0,0.5
-8.555242654269591,115.05069561567248,9,Land,5.0,0.5
-8.555242547647405,115.0597791768399,9,Land,5.0,0.5
-8.555242441025221,115.0688627380048,9,Land,5.0,0.5
-8.555242334403038,115.07794629916717,9,Land,5.0,0.5
-8.555242227780857,115.087029860327,9,Land,5.0,0.5
-8.555242121158676,115.09611342148432,9,Land,5.0,0.5
-8.555242014536496,115.10519698263911,9,Land,5.0,0.5
-8.55524190791432,115.1142805437914,9,Land,5.0,0.5
-8.555241801292146,115.12336410494112,9,Land,5.0,0.5
-8.55524169466997,115.13244766608835,9,Land,5.0,0.5
-8.555241588047796,115.14153122723305,9,Land,5.0,0.5
-8.555241481425622,115.1506147883752,9,Land,5.0,0.5
-8.555241374803453,115.15969834951484,9,Land,5.0,0.5
-8.555241268181286,115.16878191065194,9,Land,5.0,0.5
-8.555241161559119,115.17786547178652,9,Land,5.0,0.5
-8.555241054936952,115.1869490329186,9,Land,5.0,0.5
-8.555240948314786,115.19603259404812,9,Land,5.0,0.5
-8.555240841692623,115.20511615517512,9,Land,5.0,0.5
-8.55524073507046,115.2141997162996,9,Land,5.0,0.5
-8.555240628448297,115.22328327742156,9,Land,5.0,0.5
-8.555240521826136,115.23236683854098,9,Land,5.0,0.5
-8.555240415203977,115.24145039965788,9,Land,5.0,0.5
-8.555240308581823,115.25053396077226,9,Land,5.0,0.5
-8.555240201959668,115.25961752188412,9,Land,5.0,0.5
-8.555240095337512,115.26870108299345,9,Land,5.0,0.5
-8.555239988715357,115.27778464410022,9,Land,5.0,0.5
-8.555239882093204,115.28686820520448,9,Land,5.0,0.5
-8.555239775471053,115.29595176630625,9,Land,5.0,0.5
-8.555239668848902,115.30503532740543,9,Land,5.0,0.5
-8.555239562226753,115.31411888850214,9,Land,5.0,0.5
-8.555239455604607,115.3232024495963,9,Land,5.0,0.5
-8.555239348982463,115.33228601068794,9,Land,5.0,0.5
-8.555239242360317,115.34136957177704,9,Land,5.0,0.5
-8.555239135738175,115.35045313286363,9,Land,5.0,0.5
-8.555239029116033,115.35953669394767,9,Land,5.0,0.5
-8.555238922493894,115.3686202550292,9,Land,5.0,0.5
-8.555238815871753,115.37770381610822,9,Land,5.0,0.5
-8.555238709249615,115.3867873771847,9,Land,5.0,0.5
-8.555238602627478,115.39587093825864,9,Land,5.0,0.5
-8.555238496005344,115.40495449933007,9,Land,5.0,0.5
-8.555238389383211,115.41403806039898,9,Land,5.0,0.5
-8.555238282761078,115.42312162146536,9,Land,5.0,0.5
-8.555238176138946,115.4322051825292,9,Land,5.0,0.5
-8.555238069516816,115.44128874359052,9,Land,5.0,0.5
-8.555237962894687,115.45037230464932,9,Land,5.0,0.5
-8.555237856272559,115.4594558657056,9,Land,5.0,0.5
-8.555237749650434,115.46853942675934,9,Land,5.0,0.5
-8.55523764302831,115.47762298781056,9,Land,5.0,0.5
-8.563072954815581,115.04615411351196,9,Land,5.0,0.5
-8.563072848094398,115.05523786029718,9,Land,5.0,0.5
-8.563072741373219,115.06432160707986,9,Land,5.0,0.5
-8.56307263465204,115.07340535386,9,Land,5.0,0.5
-8.56307252793086,115.08248910063764,9,Land,5.0,0.5
-8.563072421209684,115.0915728474127,9,Land,5.0,0.5
-8.563072314488506,115.10065659418524,9,Land,5.0,0.5
-8.56307220776733,115.10974034095528,9,Land,5.0,0.5
-8.563072101046156,115.11882408772276,9,Land,5.0,0.5
-8.563071994324982,115.12790783448771,9,Land,5.0,0.5
-8.563071887603812,115.13699158125014,9,Land,5.0,0.5
-8.563071780882643,115.14607532801004,9,Land,5.0,0.5
-8.563071674161474,115.1551590747674,9,Land,5.0,0.5
-8.563071567440307,115.16424282152224,9,Land,5.0,0.5
-8.563071460719142,115.17332656827456,9,Land,5.0,0.5
-8.563071353997978,115.18241031502431,9,Land,5.0,0.5
-8.563071247276815,115.19149406177156,9,Land,5.0,0.5
-8.563071140555653,115.20057780851626,9,Land,5.0,0.5
-8.563071033834492,115.20966155525844,9,Land,5.0,0.5
-8.563070927113333,115.21874530199808,9,Land,5.0,0.5
-8.563070820392177,115.2278290487352,9,Land,5.0,0.5
-8.56307071367102,115.2369127954698,9,Land,5.0,0.5
-8.563070606949866,115.24599654220184,9,Land,5.0,0.5
-8.56307050022871,115.25508028893138,9,Land,5.0,0.5
-8.563070393507555,115.26416403565835,9,Land,5.0,0.5
-8.563070286786404,115.27324778238282,9,Land,5.0,0.5
-8.563070180065257,115.28233152910477,9,Land,5.0,0.5
-8.56307007334411,115.29141527582416,9,Land,5.0,0.5
-8.563069966622962,115.30049902254102,9,Land,5.0,0.5
-8.563069859901816,115.30958276925536,9,Land,5.0,0.5
-8.563069753180674,115.31866651596717,9,Land,5.0,0.5
-8.56306964645953,115.32775026267645,9,Land,5.0,0.5
-8.563069539738391,115.3368340093832,9,Land,5.0,0.5
-8.563069433017251,115.3459177560874,9,Land,5.0,0.5
-8.563069326296114,115.35500150278908,9,Land,5.0,0.5
-8.56306921957498,115.36408524948824,9,Land,5.0,0.5
-8.563069112853846,115.37316899618484,9,Land,5.0,0.5
-8.563069006132713,115.38225274287892,9,Land,5.0,0.5
-8.56306889941158,115.39133648957048,9,Land,5.0,0.5
-8.563068792690446,115.40042023625952,9,Land,5.0,0.5
-8.563068685969313,115.40950398294602,9,Land,5.0,0.5
-8.563068579248183,115.41858772963,9,Land,5.0,0.5
-8.563068472527055,115.42767147631145,9,Land,5.0,0.5
-8.563068365805927,115.43675522299031,9,Land,5.0,0.5
-8.563068259084805,115.4458389696667,9,Land,5.0,0.5
-8.563068152363682,115.45492271634052,9,Land,5.0,0.5
-8.570903145351782,115.059780383972,9,Land,5.0,0.5
-8.570903038531597,115.0688643165486,9,Land,5.0,0.5
-8.570902931711416,115.07794824912266,9,Land,5.0,0.5
-8.570902824891233,115.08703218169416,9,Land,5.0,0.5
-8.570902718071055,115.09611611426315,9,Land,5.0,0.5
-8.57090261125088,115.1052000468296,9,Land,5.0,0.5
-8.570902504430705,115.11428397939352,9,Land,5.0,0.5
-8.57090239761053,115.1233679119549,9,Land,5.0,0.5
-8.570902290790356,115.13245184451374,9,Land,5.0,0.5
-8.570902183970185,115.14153577707005,9,Land,5.0,0.5
-8.570902077150013,115.1506197096238,9,Land,5.0,0.5
-8.570901970329842,115.15970364217505,9,Land,5.0,0.5
-8.570901863509672,115.16878757472374,9,Land,5.0,0.5
-8.570901756689505,115.1778715072699,9,Land,5.0,0.5
-8.570901649869338,115.18695543981352,9,Land,5.0,0.5
-8.570901543049175,115.19603937235462,9,Land,5.0,0.5
-8.570901436229011,115.20512330489318,9,Land,5.0,0.5
-8.570901329408848,115.2142072374292,9,Land,5.0,0.5
-8.570901222588686,115.22329116996268,9,Land,5.0,0.5
-8.570901115768526,115.23237510249362,9,Land,5.0,0.5
-8.57090100894837,115.24145903502205,9,Land,5.0,0.5
-8.570900902128214,115.25054296754791,9,Land,5.0,0.5
-8.57090079530806,115.25962690007124,9,Land,5.0,0.5
-8.570900688487905,115.26871083259206,9,Land,5.0,0.5
-8.57090058166775,115.27779476511031,9,Land,5.0,0.5
-8.570900474847601,115.28687869762608,9,Land,5.0,0.5
-8.57090036802745,115.29596263013926,9,Land,5.0,0.5
-8.5709002612073,115.30504656264992,9,Land,5.0,0.5
-8.570900154387154,115.31413049515804,9,Land,5.0,0.5
-8.57090004756701,115.32321442766364,9,Land,5.0,0.5
-8.570899940746864,115.33229836016667,9,Land,5.0,0.5
-8.570899833926722,115.3413822926672,9,Land,5.0,0.5
-8.570899727106578,115.3504662251652,9,Land,5.0,0.5
-8.570899620286436,115.35955015766064,9,Land,5.0,0.5
-8.570899513466298,115.36863409015356,9,Land,5.0,0.5
-8.57089940664616,115.37771802264392,9,Land,5.0,0.5
-8.570899299826024,115.38680195513176,9,Land,5.0,0.5
-8.570899193005891,115.39588588761706,9,Land,5.0,0.5
-8.570899086185754,115.40496982009982,9,Land,5.0,0.5
-8.570898979365621,115.41405375258006,9,Land,5.0,0.5
-8.570898872545492,115.42313768505775,9,Land,5.0,0.5
-8.57089876572536,115.43222161753292,9,Land,5.0,0.5
-8.578733225578377,115.07340711969496,9,Land,5.0,0.5
-8.57873311865919,115.08249123823651,9,Land,5.0,0.5
-8.578733011740006,115.09157535677558,9,Land,5.0,0.5
-8.578732904820821,115.10065947531209,9,Land,5.0,0.5
-8.57873279790164,115.10974359384603,9,Land,5.0,0.5
-8.578732690982457,115.11882771237748,9,Land,5.0,0.5
-8.57873258406328,115.12791183090634,9,Land,5.0,0.5
-8.578732477144102,115.13699594943267,9,Land,5.0,0.5
-8.578732370224925,115.14608006795648,9,Land,5.0,0.5
-8.578732263305746,115.15516418647776,9,Land,5.0,0.5
-8.578732156386572,115.16424830499646,9,Land,5.0,0.5
-8.5787320494674,115.17333242351263,9,Land,5.0,0.5
-8.578731942548227,115.18241654202627,9,Land,5.0,0.5
-8.578731835629055,115.1915006605374,9,Land,5.0,0.5
-8.578731728709887,115.20058477904594,9,Land,5.0,0.5
-8.578731621790718,115.20966889755196,9,Land,5.0,0.5
-8.578731514871551,115.21875301605544,9,Land,5.0,0.5
-8.578731407952386,115.22783713455638,9,Land,5.0,0.5
-8.578731301033224,115.23692125305476,9,Land,5.0,0.5
-8.578731194114063,115.24600537155062,9,Land,5.0,0.5
-8.578731087194901,115.25508949004394,9,Land,5.0,0.5
-8.578730980275745,115.26417360853472,9,Land,5.0,0.5
-8.578730873356589,115.27325772702297,9,Land,5.0,0.5
-8.578730766437433,115.28234184550864,9,Land,5.0,0.5
-8.578730659518278,115.2914259639918,9,Land,5.0,0.5
-8.578730552599124,115.3005100824724,9,Land,5.0,0.5
-8.578730445679973,115.30959420095049,9,Land,5.0,0.5
-8.578730338760822,115.318678319426,9,Land,5.0,0.5
-8.578730231841673,115.327762437899,9,Land,5.0,0.5
-8.578730124922524,115.33684655636944,9,Land,5.0,0.5
-8.578730018003379,115.34593067483736,9,Land,5.0,0.5
-8.578729911084231,115.35501479330271,9,Land,5.0,0.5
-8.578729804165087,115.36409891176557,9,Land,5.0,0.5
-8.578729697245945,115.37318303022585,9,Land,5.0,0.5
-8.578729590326803,115.3822671486836,9,Land,5.0,0.5
-8.578729483407665,115.3913512671388,9,Land,5.0,0.5
-8.578729376488525,115.40043538559146,9,Land,5.0,0.5
-8.578729269569386,115.40951950404158,9,Land,5.0,0.5
-8.586563516250111,115.07795020277749,9,Land,5.0,0.5
-8.586563409231914,115.0870345074653,9,Land,5.0,0.5
-8.586563302213719,115.09611881215058,9,Land,5.0,0.5
