lat,lon,index_right_x,featurecla_x,scalerank_x,min_zoom_x,index_right_y,featurecla_y,scalerank_y,min_zoom_y
-8.503740548167256,115.16406692239262,9,Land,5.0,0.5,,,,
-8.503740442196108,115.17314926708914,9,Land,5.0,0.5,,,,
-8.503740336224961,115.18223161178318,9,Land,5.0,0.5,,,,
-8.503740230253818,115.19131395647472,9,Land,5.0,0.5,,,,
-8.503740124282677,115.20039630116376,9,Land,5.0,0.5,,,,
-8.503740018311534,115.2094786458503,9,Land,5.0,0.5,,,,
-8.503739912340393,115.21856099053434,9,Land,5.0,0.5,,,,
-8.503739806369252,115.2276433352159,9,Land,5.0,0.5,,,,
-8.503739700398114,115.23672567989496,9,Land,5.0,0.5,,,,
-8.50373959442698,115.24580802457152,9,Land,5.0,0.5,,,,
-8.503739488455844,115.2548903692456,9,Land,5.0,0.5,,,,
-8.50373938248471,115.26397271391716,9,Land,5.0,0.5,,,,
-8.503739276513578,115.27305505858624,9,Land,5.0,0.5,,,,
-8.503739170542444,115.28213740325285,9,Land,5.0,0.5,,,,
-8.503739064571315,115.29121974791693,9,Land,5.0,0.5,,,,
-8.503738958600184,115.30030209257852,9,Land,5.0,0.5,,,,
-8.503738852629056,115.3093844372376,9,Land,5.0,0.5,,,,
-8.50373874665793,115.31846678189422,9,Land,5.0,0.5,,,,
-8.503738640686805,115.32754912654832,9,Land,5.0,0.5,,,,
-8.503738534715684,115.33663147119994,9,Land,5.0,0.5,,,,
-8.503738428744562,115.34571381584904,9,Land,5.0,0.5,,,,
-8.50373832277344,115.35479616049568,9,Land,5.0,0.5,,,,
-8.50373821680232,115.3638785051398,9,Land,5.0,0.5,,,,
-8.5037381108312,115.37296084978144,9,Land,5.0,0.5,,,,
-8.503738004860088,115.38204319442058,9,Land,5.0,0.5,,,,
-8.503737898888973,115.3911255390572,9,Land,5.0,0.5,,,,
-8.50373779291786,115.40020788369137,9,Land,5.0,0.5,,,,
-8.50373768694675,115.40929022832302,9,Land,5.0,0.5,,,,
-8.503737580975638,115.41837257295218,9,Land,5.0,0.5,,,,
-8.503737475004527,115.42745491757884,9,Land,5.0,0.5,,,,
-8.503737369033418,115.436537262203,9,Land,5.0,0.5,,,,
-8.50373726306231,115.44561960682468,9,Land,5.0,0.5,,,,
-8.503737157091205,115.45470195144384,9,Land,5.0,0.5,,,,
-8.5037370511201,115.46378429606054,9,Land,5.0,0.5,,,,
-8.503736945148999,115.47286664067472,9,Land,5.0,0.5,,,,
-8.503736839177897,115.4819489852864,9,Land,5.0,0.5,,,,
-8.503736733206797,115.4910313298956,9,Land,5.0,0.5,,,,
-8.503736627235696,115.5001136745023,9,Land,5.0,0.5,,,,
-8.503736521264598,115.50919601910653,9,Land,5.0,0.5,,,,
-8.503736415293503,115.51827836370822,9,Land,5.0,0.5,,,,
-8.50373630932241,115.52736070830744,9,Land,5.0,0.5,,,,
-8.503736203351316,115.53644305290416,9,Land,5.0,0.5,,,,
-8.503736097380225,115.54552539749838,9,Land,5.0,0.5,,,,
-8.503735991409133,115.55460774209013,9,Land,5.0,0.5,,,,
-8.503735885438042,115.56369008667934,9,Land,5.0,0.5,,,,
-8.49591245458297,114.96878563799928,9,Land,5.0,0.5,,,,
-8.49591234871076,114.97786779846462,9,Land,5.0,0.5,,,,
-8.495912242838555,114.98694995892744,9,Land,5.0,0.5,,,,
-8.49591213696635,114.99603211938778,9,Land,5.0,0.5,,,,
-8.495912031094148,115.00511427984564,9,Land,5.0,0.5,,,,
-8.495911925221945,115.014196440301,9,Land,5.0,0.5,,,,
-8.495911819349743,115.02327860075386,9,Land,5.0,0.5,,,,
-8.495911713477543,115.03236076120425,9,Land,5.0,0.5,,,,
-8.495911607605345,115.04144292165212,9,Land,5.0,0.5,,,,
-8.495911501733149,115.05052508209752,9,Land,5.0,0.5,,,,
-8.495911395860952,115.05960724254042,9,Land,5.0,0.5,,,,
-8.495911289988756,115.06868940298084,9,Land,5.0,0.5,,,,
-8.495911184116563,115.07777156341876,9,Land,5.0,0.5,,,,
-8.49591107824437,115.0868537238542,9,Land,5.0,0.5,,,,
-8.49591097237218,115.09593588428714,9,Land,5.0,0.5,,,,
-8.495910866499989,115.1050180447176,9,Land,5.0,0.5,,,,
-8.495910760627801,115.11410020514556,9,Land,5.0,0.5,,,,
-8.495910654755617,115.12318236557104,9,Land,5.0,0.5,,,,
-8.495910548883431,115.13226452599402,9,Land,5.0,0.5,,,,
-8.495910443011248,115.14134668641452,9,Land,5.0,0.5,,,,
-8.495910337139067,115.15042884683253,9,Land,5.0,0.5,,,,
-8.495910231266887,115.15951100724804,9,Land,5.0,0.5,,,,
-8.49591012539471,115.16859316766104,9,Land,5.0,0.5,,,,
-8.495910019522531,115.17767532807156,9,Land,5.0,0.5,,,,
-8.495909913650355,115.1867574884796,9,Land,5.0,0.5,,,,
-8.495909807778178,115.19583964888515,9,Land,5.0,0.5,,,,
-8.495909701906003,115.20492180928822,9,Land,5.0,0.5,,,,
-8.49590959603383,115.2140039696888,9,Land,5.0,0.5,,,,
-8.495909490161658,115.22308613008688,9,Land,5.0,0.5,,,,
-8.495909384289488,115.23216829048246,9,Land,5.0,0.5,,,,
-8.495909278417322,115.24125045087555,9,Land,5.0,0.5,,,,
-8.495909172545153,115.25033261126616,9,Land,5.0,0.5,,,,
-8.495909066672988,115.25941477165428,9,Land,5.0,0.5,,,,
-8.495908960800824,115.26849693203992,9,Land,5.0,0.5,,,,
-8.495908854928661,115.27757909242304,9,Land,5.0,0.5,,,,
-8.4959087490565,115.28666125280368,9,Land,5.0,0.5,,,,
-8.49590864318434,115.29574341318184,9,Land,5.0,0.5,,,,
-8.495908537312179,115.30482557355752,9,Land,5.0,0.5,,,,
-8.49590843144002,115.31390773393068,9,Land,5.0,0.5,,,,
-8.495908325567862,115.32298989430136,9,Land,5.0,0.5,,,,
-8.495908219695709,115.33207205466957,9,Land,5.0,0.5,,,,
-8.495908113823555,115.34115421503526,9,Land,5.0,0.5,,,,
-8.495908007951403,115.35023637539848,9,Land,5.0,0.5,,,,
-8.495907902079251,115.3593185357592,9,Land,5.0,0.5,,,,
-8.495907796207097,115.36840069611742,9,Land,5.0,0.5,,,,
-8.495907690334949,115.37748285647316,9,Land,5.0,0.5,,,,
-8.495907584462799,115.3865650168264,9,Land,5.0,0.5,,,,
-8.49590747859065,115.39564717717715,9,Land,5.0,0.5,,,,
-8.495907372718507,115.40472933752544,9,Land,5.0,0.5,,,,
-8.495907266846364,115.41381149787122,9,Land,5.0,0.5,,,,
-8.495907160974223,115.4228936582145,9,Land,5.0,0.5,,,,
-8.495907055102082,115.4319758185553,9,Land,5.0,0.5,,,,
-8.495906949229942,115.4410579788936,9,Land,5.0,0.5,,,,
-8.495906843357803,115.45014013922945,9,Land,5.0,0.5,,,,
-8.495906737485665,115.45922229956275,9,Land,5.0,0.5,,,,
-8.495906631613531,115.4683044598936,9,Land,5.0,0.5,,,,
-8.495906525741397,115.47738662022194,9,Land,5.0,0.5,,,,
-8.495906419869266,115.4864687805478,9,Land,5.0,0.5,,,,
-8.495906313997134,115.49555094087115,9,Land,5.0,0.5,,,,
-8.495906208125003,115.50463310119204,9,Land,5.0,0.5,,,,
-8.495906102252873,115.5137152615104,9,Land,5.0,0.5,,,,
-8.495905996380746,115.52279742182633,9,Land,5.0,0.5,,,,
-8.495905890508618,115.53187958213972,9,Land,5.0,0.5,,,,
-8.495905784636493,115.54096174245062,9,Land,5.0,0.5,,,,
-8.49590567876437,115.55004390275904,9,Land,5.0,0.5,,,,
-8.49590557289225,115.55912606306498,9,Land,5.0,0.5,,,,
-8.49590546702013,115.56820822336842,9,Land,5.0,0.5,,,,
-8.495905361148013,115.57729038366936,9,Land,5.0,0.5,,,,
-8.495905255275893,115.58637254396784,9,Land,5.0,0.5,,,,
-8.495905149403777,115.5954547042638,9,Land,5.0,0.5,,,,
-8.495905043531662,115.60453686455728,9,Land,5.0,0.5,,,,
-8.488082238211792,114.9642338795886,9,Land,5.0,0.5,,,,
-8.488082132438548,114.9733158559488,9,Land,5.0,0.5,,,,
-8.488082026665305,114.9823978323065,9,Land,5.0,0.5,,,,
-8.488081920892064,114.99147980866172,9,Land,5.0,0.5,,,,
-8.488081815118823,115.00056178501444,9,Land,5.0,0.5,,,,
-8.488081709345582,115.0096437613647,9,Land,5.0,0.5,,,,
-8.488081603572347,115.01872573771249,9,Land,5.0,0.5,,,,
-8.488081497799111,115.02780771405776,9,Land,5.0,0.5,,,,
-8.48808139202588,115.03688969040056,9,Land,5.0,0.5,,,,
-8.488081286252646,115.04597166674088,9,Land,5.0,0.5,,,,
-8.488081180479414,115.0550536430787,9,Land,5.0,0.5,,,,
-8.488081074706182,115.06413561941405,9,Land,5.0,0.5,,,,
-8.488080968932953,115.07321759574688,9,Land,5.0,0.5,,,,
-8.488080863159723,115.08229957207725,9,Land,5.0,0.5,,,,
-8.488080757386498,115.09138154840512,9,Land,5.0,0.5,,,,
-8.488080651613272,115.10046352473051,9,Land,5.0,0.5,,,,
-8.488080545840047,115.10954550105342,9,Land,5.0,0.5,,,,
-8.488080440066824,115.11862747737383,9,Land,5.0,0.5,,,,
-8.488080334293603,115.12770945369176,9,Land,5.0,0.5,,,,
-8.488080228520383,115.13679143000722,9,Land,5.0,0.5,,,,
-8.488080122747164,115.1458734063202,9,Land,5.0,0.5,,,,
-8.488080016973948,115.15495538263067,9,Land,5.0,0.5,,,,
-8.488079911200733,115.16403735893869,9,Land,5.0,0.5,,,,
-8.48807980542752,115.17311933524418,9,Land,5.0,0.5,,,,
-8.488079699654305,115.1822013115472,9,Land,5.0,0.5,,,,
-8.488079593881096,115.19128328784774,9,Land,5.0,0.5,,,,
-8.488079488107886,115.2003652641458,9,Land,5.0,0.5,,,,
-8.488079382334677,115.20944724044136,9,Land,5.0,0.5,,,,
-8.48807927656147,115.21852921673442,9,Land,5.0,0.5,,,,
-8.488079170788263,115.227611193025,9,Land,5.0,0.5,,,,
-8.488079065015059,115.23669316931311,9,Land,5.0,0.5,,,,
-8.488078959241856,115.24577514559871,9,Land,5.0,0.5,,,,
-8.488078853468652,115.25485712188188,9,Land,5.0,0.5,,,,
-8.488078747695452,115.26393909816252,9,Land,5.0,0.5,,,,
-8.488078641922256,115.27302107444068,9,Land,5.0,0.5,,,,
-8.488078536149057,115.28210305071636,9,Land,5.0,0.5,,,,
-8.48807843037586,115.29118502698957,9,Land,5.0,0.5,,,,
-8.488078324602663,115.30026700326027,9,Land,5.0,0.5,,,,
-8.488078218829468,115.3093489795285,9,Land,5.0,0.5,,,,
-8.488078113056275,115.31843095579424,9,Land,5.0,0.5,,,,
-8.488078007283084,115.32751293205747,9,Land,5.0,0.5,,,,
-8.488077901509893,115.33659490831823,9,Land,5.0,0.5,,,,
-8.488077795736706,115.3456768845765,9,Land,5.0,0.5,,,,
-8.488077689963518,115.35475886083228,9,Land,5.0,0.5,,,,
-8.488077584190332,115.3638408370856,9,Land,5.0,0.5,,,,
-8.488077478417148,115.37292281333644,9,Land,5.0,0.5,,,,
-8.488077372643966,115.38200478958476,9,Land,5.0,0.5,,,,
-8.488077266870782,115.39108676583062,9,Land,5.0,0.5,,,,
-8.488077161097602,115.400168742074,9,Land,5.0,0.5,,,,
-8.488077055324421,115.40925071831488,9,Land,5.0,0.5,,,,
-8.488076949551244,115.41833269455326,9,Land,5.0,0.5,,,,
-8.488076843778067,115.42741467078916,9,Land,5.0,0.5,,,,
-8.488076738004892,115.43649664702258,9,Land,5.0,0.5,,,,
-8.48807663223172,115.44557862325352,9,Land,5.0,0.5,,,,
-8.488076526458544,115.45466059948195,9,Land,5.0,0.5,,,,
-8.488076420685372,115.46374257570793,9,Land,5.0,0.5,,,,
-8.488076314912202,115.47282455193138,9,Land,5.0,0.5,,,,
-8.488076209139033,115.48190652815238,9,Land,5.0,0.5,,,,
-8.488076103365866,115.49098850437088,9,Land,5.0,0.5,,,,
-8.4880759975927,115.50007048058691,9,Land,5.0,0.5,,,,
-8.488075891819534,115.50915245680044,9,Land,5.0,0.5,,,,
-8.488075786046371,115.5182344330115,9,Land,5.0,0.5,,,,
-8.488075680273209,115.52731640922006,9,Land,5.0,0.5,,,,
-8.488075574500048,115.53639838542614,9,Land,5.0,0.5,,,,
-8.488075468726889,115.54548036162971,9,Land,5.0,0.5,,,,
-8.488075362953731,115.55456233783084,9,Land,5.0,0.5,,,,
-8.488075257180576,115.56364431402945,9,Land,5.0,0.5,,,,
-8.488075151407422,115.57272629022556,9,Land,5.0,0.5,,,,
-8.488075045634266,115.58180826641922,9,Land,5.0,0.5,,,,
-8.488074939861113,115.5908902426104,9,Land,5.0,0.5,,,,
-8.488074834087959,115.59997221879908,9,Land,5.0,0.5,,,,
-8.488074728314812,115.60905419498526,9,Land,5.0,0.5,,,,
-8.488074622541664,115.61813617116896,9,Land,5.0,0.5,,,,
-8.480252018479716,114.95060043086094,9,Land,5.0,0.5,,,,
-8.480251912805432,114.95968222329198,9,Land,5.0,0.5,,,,
-8.48025180713115,114.96876401572052,9,Land,5.0,0.5,,,,
-8.480251701456869,114.9778458081466,9,Land,5.0,0.5,,,,
-8.480251595782589,114.98692760057018,9,Land,5.0,0.5,,,,
-8.480251490108307,114.99600939299128,9,Land,5.0,0.5,,,,
-8.48025138443403,115.00509118540992,9,Land,5.0,0.5,,,,
-8.480251278759756,115.01417297782604,9,Land,5.0,0.5,,,,
-8.48025117308548,115.02325477023972,9,Land,5.0,0.5,,,,
-8.480251067411205,115.0323365626509,9,Land,5.0,0.5,,,,
-8.480250961736933,115.0414183550596,9,Land,5.0,0.5,,,,
-8.480250856062662,115.0505001474658,9,Land,5.0,0.5,,,,
-8.480250750388391,115.05958193986956,9,Land,5.0,0.5,,,,
-8.480250644714122,115.0686637322708,9,Land,5.0,0.5,,,,
-8.480250539039854,115.07774552466958,9,Land,5.0,0.5,,,,
-8.480250433365589,115.08682731706588,9,Land,5.0,0.5,,,,
-8.480250327691325,115.0959091094597,9,Land,5.0,0.5,,,,
-8.480250222017062,115.10499090185102,9,Land,5.0,0.5,,,,
-8.480250116342802,115.11407269423988,9,Land,5.0,0.5,,,,
-8.480250010668541,115.12315448662623,9,Land,5.0,0.5,,,,
-8.480249904994285,115.13223627901014,9,Land,5.0,0.5,,,,
-8.480249799320028,115.14131807139157,9,Land,5.0,0.5,,,,
-8.480249693645773,115.15039986377047,9,Land,5.0,0.5,,,,
-8.480249587971517,115.15948165614692,9,Land,5.0,0.5,,,,
-8.480249482297262,115.16856344852089,9,Land,5.0,0.5,,,,
-8.48024937662301,115.17764524089236,9,Land,5.0,0.5,,,,
-8.48024927094876,115.18672703326138,9,Land,5.0,0.5,,,,
-8.48024916527451,115.19580882562788,9,Land,5.0,0.5,,,,
-8.480249059600263,115.20489061799194,9,Land,5.0,0.5,,,,
-8.480248953926017,115.21397241035348,9,Land,5.0,0.5,,,,
-8.480248848251769,115.22305420271258,9,Land,5.0,0.5,,,,
-8.480248742577523,115.23213599506916,9,Land,5.0,0.5,,,,
-8.48024863690328,115.2412177874233,9,Land,5.0,0.5,,,,
-8.480248531229039,115.25029957977492,9,Land,5.0,0.5,,,,
-8.480248425554798,115.25938137212408,9,Land,5.0,0.5,,,,
-8.480248319880559,115.26846316447076,9,Land,5.0,0.5,,,,
-8.480248214206322,115.27754495681496,9,Land,5.0,0.5,,,,
-8.480248108532086,115.28662674915668,9,Land,5.0,0.5,,,,
-8.48024800285785,115.2957085414959,9,Land,5.0,0.5,,,,
-8.480247897183617,115.30479033383264,9,Land,5.0,0.5,,,,
-8.480247791509383,115.31387212616691,9,Land,5.0,0.5,,,,
-8.48024768583515,115.3229539184987,9,Land,5.0,0.5,,,,
-8.480247580160922,115.332035710828,9,Land,5.0,0.5,,,,
-8.480247474486694,115.34111750315483,9,Land,5.0,0.5,,,,
-8.480247368812469,115.35019929547916,9,Land,5.0,0.5,,,,
-8.480247263138242,115.35928108780104,9,Land,5.0,0.5,,,,
-8.480247157464017,115.36836288012042,9,Land,5.0,0.5,,,,
-8.480247051789792,115.37744467243732,9,Land,5.0,0.5,,,,
-8.480246946115573,115.38652646475174,9,Land,5.0,0.5,,,,
-8.480246840441353,115.39560825706369,9,Land,5.0,0.5,,,,
-8.480246734767134,115.40469004937312,9,Land,5.0,0.5,,,,
-8.480246629092917,115.4137718416801,9,Land,5.0,0.5,,,,
-8.480246523418703,115.4228536339846,9,Land,5.0,0.5,,,,
-8.480246417744489,115.4319354262866,9,Land,5.0,0.5,,,,
-8.480246312070276,115.44101721858615,9,Land,5.0,0.5,,,,
-8.480246206396062,115.4500990108832,9,Land,5.0,0.5,,,,
-8.480246100721853,115.45918080317776,9,Land,5.0,0.5,,,,
-8.480245995047643,115.46826259546988,9,Land,5.0,0.5,,,,
-8.480245889373434,115.47734438775947,9,Land,5.0,0.5,,,,
-8.480245783699228,115.4864261800466,9,Land,5.0,0.5,,,,
-8.480245678025023,115.49550797233124,9,Land,5.0,0.5,,,,
-8.48024557235082,115.5045897646134,9,Land,5.0,0.5,,,,
-8.48024546667662,115.5136715568931,9,Land,5.0,0.5,,,,
-8.480245361002416,115.5227533491703,9,Land,5.0,0.5,,,,
-8.480245255328215,115.53183514144504,9,Land,5.0,0.5,,,,
-8.480245149654017,115.54091693371728,9,Land,5.0,0.5,,,,
-8.48024504397982,115.54999872598702,9,Land,5.0,0.5,,,,
-8.480244938305624,115.5590805182543,9,Land,5.0,0.5,,,,
-8.48024483263143,115.5681623105191,9,Land,5.0,0.5,,,,
-8.480244726957235,115.57724410278142,9,Land,5.0,0.5,,,,
-8.480244621283042,115.58632589504126,9,Land,5.0,0.5,,,,
-8.48024451560885,115.59540768729862,9,Land,5.0,0.5,,,,
-8.480244409934661,115.6044894795535,9,Land,5.0,0.5,,,,
-8.48024430426047,115.61357127180588,9,Land,5.0,0.5,,,,
-8.480244198586282,115.6226530640558,9,Land,5.0,0.5,,,,
-8.472421900964937,114.93696763570762,9,Land,5.0,0.5,,,,
-8.472421795389607,114.94604924438792,9,Land,5.0,0.5,,,,
-8.472421689814276,114.95513085306573,9,Land,5.0,0.5,,,,
-8.472421584238948,114.96421246174106,9,Land,5.0,0.5,,,,
-8.472421478663621,114.97329407041391,9,Land,5.0,0.5,,,,
-8.472421373088295,114.9823756790843,9,Land,5.0,0.5,,,,
-8.472421267512972,114.9914572877522,9,Land,5.0,0.5,,,,
-8.47242116193765,115.00053889641762,9,Land,5.0,0.5,,,,
-8.472421056362327,115.00962050508058,9,Land,5.0,0.5,,,,
-8.472420950787008,115.01870211374106,9,Land,5.0,0.5,,,,
-8.472420845211689,115.02778372239904,9,Land,5.0,0.5,,,,
-8.472420739636373,115.03686533105456,9,Land,5.0,0.5,,,,
-8.472420634061057,115.04594693970762,9,Land,5.0,0.5,,,,
-8.472420528485742,115.0550285483582,9,Land,5.0,0.5,,,,
-8.472420422910428,115.06411015700628,9,Land,5.0,0.5,,,,
-8.472420317335116,115.0731917656519,9,Land,5.0,0.5,,,,
-8.472420211759808,115.08227337429504,9,Land,5.0,0.5,,,,
-8.472420106184499,115.09135498293573,9,Land,5.0,0.5,,,,
-8.472420000609192,115.1004365915739,9,Land,5.0,0.5,,,,
-8.472419895033886,115.1095182002096,9,Land,5.0,0.5,,,,
-8.472419789458582,115.11859980884284,9,Land,5.0,0.5,,,,
-8.472419683883281,115.1276814174736,9,Land,5.0,0.5,,,,
-8.472419578307978,115.13676302610187,9,Land,5.0,0.5,,,,
-8.47241947273268,115.1458446347277,9,Land,5.0,0.5,,,,
-8.47241936715738,115.15492624335104,9,Land,5.0,0.5,,,,
-8.47241926158208,115.16400785197187,9,Land,5.0,0.5,,,,
-8.472419156006781,115.17308946059026,9,Land,5.0,0.5,,,,
-8.472419050431487,115.18217106920616,9,Land,5.0,0.5,,,,
-8.472418944856193,115.1912526778196,9,Land,5.0,0.5,,,,
-8.472418839280897,115.20033428643056,9,Land,5.0,0.5,,,,
-8.472418733705602,115.20941589503902,9,Land,5.0,0.5,,,,
-8.47241862813031,115.218497503645,9,Land,5.0,0.5,,,,
-8.472418522555019,115.22757911224852,9,Land,5.0,0.5,,,,
-8.472418416979734,115.23666072084956,9,Land,5.0,0.5,,,,
-8.472418311404448,115.24574232944812,9,Land,5.0,0.5,,,,
-8.47241820582916,115.25482393804424,9,Land,5.0,0.5,,,,
-8.472418100253876,115.26390554663784,9,Land,5.0,0.5,,,,
-8.472417994678594,115.27298715522898,9,Land,5.0,0.5,,,,
-8.472417889103314,115.28206876381763,9,Land,5.0,0.5,,,,
-8.472417783528034,115.29115037240382,9,Land,5.0,0.5,,,,
-8.472417677952754,115.30023198098752,9,Land,5.0,0.5,,,,
-8.472417572377474,115.30931358956876,9,Land,5.0,0.5,,,,
-8.472417466802199,115.31839519814751,9,Land,5.0,0.5,,,,
-8.472417361226926,115.3274768067238,9,Land,5.0,0.5,,,,
-8.472417255651653,115.3365584152976,9,Land,5.0,0.5,,,,
-8.47241715007638,115.34564002386892,9,Land,5.0,0.5,,,,
-8.472417044501109,115.35472163243776,9,Land,5.0,0.5,,,,
-8.472416938925837,115.36380324100416,9,Land,5.0,0.5,,,,
-8.472416833350568,115.37288484956804,9,Land,5.0,0.5,,,,
-8.472416727775302,115.38196645812948,9,Land,5.0,0.5,,,,
-8.47241662220004,115.3910480666884,9,Land,5.0,0.5,,,,
-8.472416516624778,115.40012967524488,9,Land,5.0,0.5,,,,
-8.472416411049517,115.40921128379888,9,Land,5.0,0.5,,,,
-8.472416305474257,115.4182928923504,9,Land,5.0,0.5,,,,
-8.472416199898998,115.42737450089945,9,Land,5.0,0.5,,,,
-8.472416094323739,115.436456109446,9,Land,5.0,0.5,,,,
-8.47241598874848,115.44553771799008,9,Land,5.0,0.5,,,,
-8.472415883173223,115.4546193265317,9,Land,5.0,0.5,,,,
-8.47241577759797,115.46370093507085,9,Land,5.0,0.5,,,,
-8.472415672022718,115.4727825436075,9,Land,5.0,0.5,,,,
-8.472415566447465,115.48186415214168,9,Land,5.0,0.5,,,,
-8.472415460872215,115.49094576067338,9,Land,5.0,0.5,,,,
-8.472415355296965,115.5000273692026,9,Land,5.0,0.5,,,,
-8.472415249721717,115.50910897772935,9,Land,5.0,0.5,,,,
-8.47241514414647,115.51819058625364,9,Land,5.0,0.5,,,,
-8.472415038571224,115.52727219477543,9,Land,5.0,0.5,,,,
-8.47241493299598,115.53635380329476,9,Land,5.0,0.5,,,,
-8.472414827420737,115.5454354118116,9,Land,5.0,0.5,,,,
-8.472414721845496,115.55451702032596,9,Land,5.0,0.5,,,,
-8.472414616270255,115.56359862883788,9,Land,5.0,0.5,,,,
-8.472414510695016,115.57268023734729,9,Land,5.0,0.5,,,,
-8.47241440511978,115.58176184585425,9,Land,5.0,0.5,,,,
-8.472414299544544,115.59084345435868,9,Land,5.0,0.5,,,,
-8.47241419396931,115.59992506286068,9,Land,5.0,0.5,,,,
-8.472414088394077,115.6090066713602,9,Land,5.0,0.5,,,,
-8.472413982818846,115.61808827985725,9,Land,5.0,0.5,,,,
-8.472413877243616,115.6271698883518,9,Land,5.0,0.5,,,,
-8.464591674420683,114.92333530930102,9,Land,5.0,0.5,,,,
-8.464591568944305,114.932416734404,9,Land,5.0,0.5,,,,
-8.464591463467926,114.94149815950452,9,Land,5.0,0.5,,,,
-8.464591357991551,114.95057958460258,9,Land,5.0,0.5,,,,
-8.464591252515177,114.95966100969817,9,Land,5.0,0.5,,,,
-8.464591147038801,114.96874243479124,9,Land,5.0,0.5,,,,
-8.464591041562429,114.97782385988188,9,Land,5.0,0.5,,,,
-8.464590936086058,114.98690528497004,9,Land,5.0,0.5,,,,
-8.464590830609689,114.99598671005572,9,Land,5.0,0.5,,,,
-8.46459072513332,115.00506813513896,9,Land,5.0,0.5,,,,
-8.464590619656951,115.0141495602197,9,Land,5.0,0.5,,,,
-8.464590514180587,115.023230985298,9,Land,5.0,0.5,,,,
-8.464590408704222,115.0323124103738,9,Land,5.0,0.5,,,,
-8.464590303227862,115.04139383544712,9,Land,5.0,0.5,,,,
-8.4645901977515,115.05047526051798,9,Land,5.0,0.5,,,,
-8.464590092275138,115.05955668558636,9,Land,5.0,0.5,,,,
-8.464589986798778,115.06863811065227,9,Land,5.0,0.5,,,,
-8.464589881322418,115.07771953571572,9,Land,5.0,0.5,,,,
-8.464589775846061,115.0868009607767,9,Land,5.0,0.5,,,,
-8.464589670369708,115.0958823858352,9,Land,5.0,0.5,,,,
-8.464589564893354,115.10496381089122,9,Land,5.0,0.5,,,,
-8.464589459416999,115.11404523594476,9,Land,5.0,0.5,,,,
-8.46458935394065,115.12312666099588,9,Land,5.0,0.5,,,,
-8.464589248464298,115.13220808604449,9,Land,5.0,0.5,,,,
-8.46458914298795,115.14128951109063,9,Land,5.0,0.5,,,,
-8.464589037511603,115.15037093613432,9,Land,5.0,0.5,,,,
-8.464588932035257,115.15945236117552,9,Land,5.0,0.5,,,,
-8.464588826558911,115.16853378621424,9,Land,5.0,0.5,,,,
-8.464588721082569,115.1776152112505,9,Land,5.0,0.5,,,,
-8.464588615606226,115.18669663628428,9,Land,5.0,0.5,,,,
-8.464588510129884,115.1957780613156,9,Land,5.0,0.5,,,,
-8.464588404653545,115.20485948634445,9,Land,5.0,0.5,,,,
-8.464588299177205,115.2139409113708,9,Land,5.0,0.5,,,,
-8.46458819370087,115.22302233639468,9,Land,5.0,0.5,,,,
-8.464588088224534,115.23210376141613,9,Land,5.0,0.5,,,,
-8.464587982748201,115.24118518643506,9,Land,5.0,0.5,,,,
-8.46458787727187,115.25026661145156,9,Land,5.0,0.5,,,,
-8.464587771795538,115.25934803646555,9,Land,5.0,0.5,,,,
-8.464587666319208,115.26842946147713,9,Land,5.0,0.5,,,,
-8.46458756084288,115.27751088648618,9,Land,5.0,0.5,,,,
-8.464587455366553,115.28659231149278,9,Land,5.0,0.5,,,,
-8.464587349890227,115.29567373649692,9,Land,5.0,0.5,,,,
-8.4645872444139,115.30475516149856,9,Land,5.0,0.5,,,,
-8.464587138937578,115.31383658649774,9,Land,5.0,0.5,,,,
-8.464587033461257,115.32291801149444,9,Land,5.0,0.5,,,,
-8.464586927984936,115.33199943648869,9,Land,5.0,0.5,,,,
-8.464586822508616,115.34108086148044,9,Land,5.0,0.5,,,,
-8.464586717032297,115.35016228646974,9,Land,5.0,0.5,,,,
-8.46458661155598,115.35924371145656,9,Land,5.0,0.5,,,,
-8.464586506079664,115.3683251364409,9,Land,5.0,0.5,,,,
-8.464586400603352,115.3774065614228,9,Land,5.0,0.5,,,,
-8.464586295127038,115.3864879864022,9,Land,5.0,0.5,,,,
-8.464586189650726,115.39556941137914,9,Land,5.0,0.5,,,,
-8.464586084174417,115.4046508363536,9,Land,5.0,0.5,,,,
-8.46458597869811,115.4137322613256,9,Land,5.0,0.5,,,,
-8.464585873221804,115.42281368629511,9,Land,5.0,0.5,,,,
-8.464585767745495,115.43189511126218,9,Land,5.0,0.5,,,,
-8.464585662269192,115.44097653622676,9,Land,5.0,0.5,,,,
-8.464585556792889,115.45005796118886,9,Land,5.0,0.5,,,,
-8.464585451316587,115.4591393861485,9,Land,5.0,0.5,,,,
-8.464585345840286,115.46822081110564,9,Land,5.0,0.5,,,,
-8.46458524036399,115.47730223606034,9,Land,5.0,0.5,,,,
-8.464585134887692,115.48638366101255,9,Land,5.0,0.5,,,,
-8.464585029411394,115.4954650859623,9,Land,5.0,0.5,,,,
-8.464584923935098,115.50454651090958,9,Land,5.0,0.5,,,,
-8.464584818458805,115.5136279358544,9,Land,5.0,0.5,,,,
-8.464584712982512,115.52270936079672,9,Land,5.0,0.5,,,,
-8.46458460750622,115.5317907857366,9,Land,5.0,0.5,,,,
-8.464584502029929,115.54087221067398,9,Land,5.0,0.5,,,,
